id,name,description,cost,image,subcategory,availability,,,,,,
120,Гель для стирки Ariel Premium Aroma Original универсальный жидкий порошок 120 стирок 6.0 литров,"Премиум гель для стирки Ariel Premium предназначен для стирки белого и цветного белья в домашних условиях, а также будет незаменим на предприятиях, где осуществляются масштабные стирки (рестораны, отели, больницы). Его хватает на 120 стирок или 250 кг белья.
Гель для стирки Ariel Premium:
Активно выводит белковые, органические, жирные и другие пятна. 
Эффективен при температуре от 20 градусов и до 90. Блестяще отстирывает белые и цветные вещи даже в холодной воде.
Удаляет пятна с первой стирки. Удаляет загрязнения, вызывающие неприятные запахи. Не дает грязи и пятнам въедаться в структуру волокон.",null,/chemistry/20-liquid-powder/arielPremiumAromaOriginal.jpg,20,true,,,,,,
121,Гель для стирки Ariel Antibacterial Универсальный антибактериальный жидкий порошок 120 стирок 6.0 литров,"Эффект от применения геля Ariel намного выше традиционного стирального порошка и он более щадящий к вещам. Концентрированный гель для стирки может использоваться в машинах любого типа и при ручной стирке. Благодаря своей гелеобразной форме он помогает отстирать самые сложные загрязнения уже при 15˚С.

Гель Ariel Antibacterial объемом 6 л предназначен для стирки как белых, так и цветных вещей. Не содержит ополаскиватель-кондиционер. Еще большая концентрация геля рассчитана на 120 стандартных циклов стирки. Специальные антибактериальные компоненты геля эффективно уничтожают разные виды бактерий, которые содержатся на вещах, и делают ваше белье еще более гигиенически чистым.  В комплекте идет удобный колпачок-дозатор с рифленой поверхностью для предварительной механической обработки загрязнений. ",null,/chemistry/20-liquid-powder/arielAntibacterial.jpg,20,true,,,,,,
122,"Гель для стирки Ariel Actilift Color & Style 5,65л,","Концентрированный гель для стирки Ariel Actilift Color & Style может использоваться в стиральных машинах любого типа, а также и для ручной стирки. Благодаря своей гелеобразной форме жидкий стиральный порошок Ariel полностью растворяется в воде и может отстирать даже сложные загрязнения уже при 15˚С. Гель не содержит отбеливатель, поэтому он безопасен для красителей ткани.",null,/chemistry/20-liquid-powder/arielColorStyle.jpg,20,true,,,,,,
123,Порошок для стирки Ariel Actilift Lenor Color & White 10кг (128 стирок),"Универсальный стиральный порошок Ariel&Lenor 10 кг подходит для всех типов белья, и даже для самых сложных загрязнений!.Благодаря молекулам активного кислорода этот порошок проникает глубоко в волокна ткани для лучшего удаления любых загрязнений. Входящий в состав порошка Lenor делает Ваши вещи свежими и ароматными. Не содержит фосфатов.",null,/chemistry/20-liquid-powder/arielActileft128.jpg,20,true,,,,,,
124,"Гель для стирки Persil Power Gel, универсальный, 5.65л. (Бельгия)","Жидкий порошок Persil Color Gel 5.65L Бельгия Эффективно удаляет пятна от жира,чая и вина. Persil Color Gel стредство подходит для цветных тканей и одежды Придает одежде приятный запах. Температура стирки: 20 ° ― 95 ° Persil Color Gel придаст вашему белью действительно безупречную чистоту, сочетает в себе все лучшие отстирывающие свойства стирального средства, не содержит различные потенциальные аллергены – вредные красители и насыщенные отдушки! Gel содержит компоненты, которые препятствуют образованию накипи и известкового налета в стиральных машинах. 5,65л. Произведено в Бельгии.",175,/chemistry/20-liquid-powder/persilPowerGel.jpg,20,true,,,,,,
125,"Гель для стирки Persil ColorGel, для цветного белья, 5.65л. (Бельгия)","Гель для стирки Persil Color Gel Business Line 5.65 л – быстро растворяется в воде и глубоко проникает в волокна ткани, эффективно удаляя пятна уже при 20°! Предназначен для стирки всех типов тканей, эффективно отстирывает даже самые сложные пятна, легко растворяется в воде, эффективно удаляет пятна, глубоко проникает в структуру волокон и не оставляет разводов. Производство Бельгия. Европейское качество.",175,/chemistry/20-liquid-powder/persilProfessional.jpg,20,true,,,,,,
126,"Гель для стирки Persil Color Deep Clean, 5.8л. (116 стирок)","Гель для стирки Persil Color Gel отличается своей деликатностью, благодаря его мягкому отношению к вещам, они на долгое время сохраняют свой привлекательный вид и отличное качество. Кроме того, средство является безопасным, так как не содержит вредных составляющих, которые бы вызывали аллергические реакции. Гель для стирки обладает основным преимуществом — возможность стирки при низких температурах, что в свою очередь обеспечивает экономию электроэнергии.

Можно рассмотреть главные достоинства геля для стирки Persil Color Gel:

консистенция геля не позволяет ему распыляться в воздухе,что не приводит к его вдыханию;
• средство не оставляет разводов и может справиться с любым пятном;
• микроскопические компоненты хорошо проникают в ткани, быстро и качественно действуют на грязь, оставляя на одежде приятный аромат свежести и чистоты;
• компактная бутылка позволяет хранить гель в любых условиях среды;
• возможность ручной стирки;
• богатство выбора среди различных запахов и объемов емкости.
Характеристика:

тип —жидкое, неорганическое средство;
вариант стирки — автомат, полуавтомат, ручная стирка;
тип белья — любого цвета;
не используется для стирки детской одежды;
тип ткани — для всех типов;
объем —5800 мл;
количество циклов — 116;
в упаковке — 2 бутылки, по 5,8 л.",195,/chemistry/20-liquid-powder/persilColorGel.jpg,20,true,,,,,,
127,"Гель для стирки Persil Premium Gel, 5.8л. (116 стирок)","Гель для стирки Persil Premium (116 стирок), 5.8 л

Основные преимущества:

формула Persil Deep Clean проникает глубоко в волокна, удаляя самые маленькие молекулы пятен
подходит для использования в стиральных машинах и для ручной стирки в воде любой жесткости
прекрасно справится с загрязнениями цветного белья из всех типов ткани
подарит приятный аромат
Характеристики

Состав: 15-30% анионные ПАВ, 5-15% неионогенные ПАВ, <5% мыло, фосфонаты, энзимы, а также: ароматизаторы (Лимонен)

Количество стирок: 116

Объем: 5,800

Ткани: для цветных

Тип стирки: автомат, ручная

Производитель: Persil. Подробнее: https://eu-shop.com.ua/p1203304608-gel-dlya-stirki.html",195,/chemistry/20-liquid-powder/persilPremiumGel.jpg,20,true,,,,,,
128,Гель для стирки Tide Color & White 5.75л. (105 стирок),"Tide Color & White  – это средство абсолютно нового типа, которое придает вещам безупречную чистоту и свежесть, не оставляет разводов, бережно относится к Вашей одежде. Благодаря жидкой консистенции, порошок не оставляет разводов на одежде, и очень легко растворяется, даже в холодной воде. С этим средством Вы можете более бережно стирать Ваши вещи, и они послужат Вам гораздо дольше! Гель придаёт вещам лёгкий и приятный аромат.
TIDE  подходит для стирки всех  видов белья. Им можно стирать любой вид текстиля. Порошок-гель подходит для стирки в стиральной машине автомат, полуавтомат, для ручной стирки",null,/chemistry/20-liquid-powder/TideColorWhite105.jpg,20,true,,,,,,
129,Стиральный порошок Tide Universal 10кг.,"Стиральный ПорошокTide universal 10кг содержит специальные компоненты, которые помогают сохранить яркость вещей, обеспечивает гарантированную чистоту вещей наполняя их легкой и приятной свежестью. Предназначен для стирки в стиральных машинах любого типа. Рассчитан на 130 стирок",null,/chemistry/20-liquid-powder/Tide10kg.jpg,20,true,,,,,,
130,Капсулы для стирки DASH 3in1 (15шт.) (Италия),"Вам надоело покупать дорогие и не эффективные средства для стирок, которые не могут удалить даже самые обычные загрязнения? Тогда рекомендуем обратить на новинку от компании Даш. Универсальные капсулы для стирки Dash 3in1 были предоставлены в начале этого года, но они уже смогли завоевать огромную популярность по всей Европе. Страна производитель Италия.

В составе геля находится специальные компоненты, которые будут максимально тщательно удалять пятна. В одной упаковке находится 12 гелиевых капсул. Их можно использовать для любого типа и цвета ткани. Новая формула геля будет также способствовать в сохранении контрастного цвета одежды, поэтому ваша любимая блузка теперь будет как новая даже через сто стирок.",220,/chemistry/19-washing-capsules/dash3in1PODS.jpg,19,true,,,,,,
131,Средство для мытья посуды Fairy Professional zitrone/lemon 5л.,Fairy Professional эффективно растворяет жир даже в холодной воде. Экономичен в использовании. Густая пена позволяет вымыть большое количество посуды. Мягкий для рук. Приятный аромат любимых фруктов сопровождает вас во время мытья посуды.,165,/chemistry/22-detergent/fairy5l.jpg,22,true,,,,,,
132,Средство для прочистки труб KRET,"Мощное и очень эффективное средство для химической чистки труб и сифонов в канализационных системах, который самостоятельно устраняет всякие стойкие органические загрязнения (волосы, жир, кухонные отходы). Ликвидирует неприятные запахи. Содержит алюминиевый активатор. Средство для чистки труб имеет сильное разъедающее свойство. Оберегать глаза от средства. Беречь от детей.

Способ применения: Всыпать в отверстие 50 г, залить 0,5л теплой воды и оставить на 5-10мин. Промыть большим количеством воды. В случае необходимости действие повторить. Для профилактики рекомендуется использовать 1 раз в неделю.

Не использовать для алюминиевых конструкций.",75,/chemistry/22-detergent/kret.jpg,22,true,,,,,,
133,Спрей от налета и ржавчины Power Wash 750мл. (Германия),"Пятновыводитель спрей Power Wash 750мл. ― высококачественное немецкое средство для удаления сложных пятен с любых видов ткани.

Теперь проблема с трудновыводимыми пятнами решается легко и быстро, с помощью  пятновыводителя, который эффективно и быстро удалит любые, даже застарелые пятна.
Пятновыводитель спрей имеет приятный и насыщенный аромат.
Благодаря своей уникальной формуле глубокого проникновения, пятновыводитель Power Wash поможет  вам удалить сложные застарелые пятна от кофе, жира, соусов, косметики на цветных и белых вещах и при этом экономить, ведь теперь не нужно покупать разные пятновыводители для разных типов тканей.
Пятновыводитель  имеет удобный разбрызгиватель, благодаря которому вы сможете наносить средство непосредственно на пятно.",70,/chemistry/22-detergent/powerWashSpray.jpg,22,true,,,,,,
134,"Жидкое мыло Gallus Blueberry Черника, 1л. (Германия)","Жидкое мыло Gallus blueberry - это средство для личной гигиены рук, которое имеет приятный свежий аромат ягод черники. В состав жидкого мыла Галус входят  натуральные растительные компоненты, которые нежно заботятся о Вашей коже рук и предотвращают ее пересыхание. Мыло Gallus blueberry густое по своей консистенции, легко образует при контакте с водой нежную пенку, которая нежно обволакивает и отлично устраняет загрязнения. Ягодное мыло не сушит кожу, после мытья ваши руки не будут сухими, а кожа стянутой, ведь входящий в состав глицерин придаст им нежности и сохранит водный баланс.

Галлус блюбери оказывает антибактериальное, тонизирующее и увлажняющие действия, имеет яркий дизайн и дозатор для экономического использования. ",60,/chemistry/23-soap-shampoos-gels/gallusBlueberry.jpg,23,true,,,,,,
135,"Жидкое мыло Gallus White Tea Белый Чай, 1л. (Германия)","Жидкое мыло Gallus  – содержит натуральные растительные экстракты, заботится о коже рук и предотвращает её пересыхание. Жидкое мыло для рук мягко очищает кожу, не повреждает её защитный слой, не разрушает естественный жировой покров. Для тех, кто прежде всего ценит чистоту и гигиену, жидкое мыло Gallus подойдет идеально. Жидкое мыло дает прекрасную пену, поэтому его не нужно много: чтобы помыть руки, Вам хватит в буквальном смысле и капли средства! Мыло в своем составе содержит натуральные растительные экстракты, которые тонизируют кожу рук, способствуют скорейшему заживлению микротрещин. Мыло способствует улучшению микроциркуляции веществ в коже, так как насыщают клетки влагой и необходимыми витаминами. Как известно, жидкое мыло более деликатно очищает кожу, не разрушает её защитный слой. Кроме того, упаковка с дозатором позволяет очень экономично использовать средство.",60,/chemistry/23-soap-shampoos-gels/gallusWhiteTea.jpg,23,true,,,,,,
136,"Жидкое крем-мыло Charlotte, Алоэ и зеленый чай, 500мл. (Венгрия)","Charlotte жидкое крем-мыло алое и зеленый чай (500 мл)Венгрия. Жидкое крем-мыло для ежедневного мягкого и нежного ухода за кожей. Увлажняющая формула на основе экстракта алоэ и зеленого чая заботливо очищает кожу, предотвращает ее пересушивание, оказывает противовоспалительный и антибактериальный эффект. Нежный аромат зеленого чая ощущается в течении длительного времени после мытья рук. Страна производитель Венгрия",40,/chemistry/23-soap-shampoos-gels/charlotteGreen.jpg,23,true,,,,,,
137,"Жидкое крем-мыло Charlotte, Миндаль-Жожоба, 500мл. (Венгрия)","Жидкое крем-мыло Charlotte Миндаль-Жожоба обладает приятным нежным ароматом, обеспечивает бережный уход, интенсивную очистку и увлажнение кожи. Масло жожоба, обладает эффектом лифтинга. После использования крем-мыла Charlotte Миндаль-Жожоба, кожа становится бархатистой и ухоженной.

Страна производитель Венгрия",40,/chemistry/23-soap-shampoos-gels/charlotteMINDAL.jpg,23,true,,,,,,
138,"Шампунь Elkos Frucht & Vitamin, фруктовый, 500мл. (Германия)","Шампунь для волос Elkos Fruch&Vitamin придает блеск и эластичность волосам. Облегчает расчесывание после мытья. С помощью природных витаминов стимулирует рост волос, успокаивает кожу головы,а также дарит вашим волосам мягкость и шелковитость. Подходит для нормальных и слегка сухих волос. Содержит витамины и экстракт фруктов,поддерживает структуру волос от корней до кончиков. Без силикона. Подходит для ежедневного использования.",50,/chemistry/23-soap-shampoos-gels/elkosFrucht&vitamin.jpg,23,true,,,,,,
139,"Шампунь Elkos Hair Pflege, кропива + 7 трав, 500мл. (Германия)","Шампунь для всех типов волос Elkos 7 Трав & Витамины придает блеск и эластичность Вашим волосам.

Сбалансированная эффективная формула шампуня Elkos на экстрактах 7 лечебных трав и необходимых витаминов предназначена для увеличения объема и придания пышности волосам.

Шампунь для волос способствует питанию и увлажнению кожи головы; успокаивает раздражения кожи; восстанавливает и укрепляет структуру волос по всей длине; предотвращает появление секущихся кончиков; защищает волосы от негативного внешнего воздействия.

  Комплекс витаминов укрепляет корни волос, приподнимает волосы у корней, придавая им объем и пышность, значительно уменьшает ломкость и выпадение волос.

Объем и сила волос от корней до самых кончиков!

Применение: нанесите легкими массажными движениями на влажные волосы, вспените, затем смойте обильным количеством воды. Подходит для частого применения.",50,/chemistry/23-soap-shampoos-gels/elkosKrauter.jpg,23,true,,,,,,
140,Шампунь Elkos Hair Shampoo Color,"Шампунь Elkos Hair Shampoo Color превратит уход за окрашенными волосами в невероятно приятную процедуру. Средство прекрасно разглаживает, смягчает, укрепляет пряди от корней до самых кончиков, успокаивает кожу головы. Входящие в состав УФ-фильтры и провитамин B5 эффективно и надолго защитят ваши волосы от потери цвета и яркости. Шампунь Elkos Hair Shampoo Color бережно очищает волосы, питает, придает им блеск и силу, сохраняет цвет, оживляет и кондиционирует. Шампунь Elkos — защита цвета ваших волос на длительное время. Также благодаря Elkos Hair Shampoo Color пряди становятся более гладкими, мягкими, увлажненными и послушными, шелковистыми, не спутываются и легче поддаются укладке.",65,/chemistry/23-soap-shampoos-gels/elkosCOLOR.jpg,23,true,,,,,,
141,"Шампунь Head & Shoulders, Цитрусовая свежесть, 400мл.","Шампунь против перхоти Head & Shoulders Цитрусовая Свежесть очищает кожу головы, удаляя жир и борясь с перхотью. Шампуни Head & Shoulders с формулой тройного действия очищают, защищают и увлажняют (при регулярном использовании) ваши волосы и кожу головы — вы получите до 100% свободы от перхоти. Свойства шампуня Head & Shoulders отвечают новым высоким стандартам красоты, а в его состав входит опробованный и протестированный активный ингредиент против перхоти, благодаря чему волосы прекрасно выглядят, а перхоть исчезает (видимые с расстояния 6 см чешуйки перхоти исчезают при регулярном использовании).- До 100% свободы от перхоти (видимые чешуйки перхоти, при регулярном использовании)- Шампунь против перхоти Head & Shoulders Цитрусовая Свежесть- Для нормальных и жирных волос, даже окрашенных или с химической завивкой- Формула тройного действия очищает, защищает и увлажняет- Смягчает сухость кожи головы, успокаивает зуд и снимает раздражение (вызванное перхотью)- Специально разработан для жирных волос и борьбы с перхотью- Мягкий шампунь со сбалансированной pH-формулой для ежедневного использования- С экстрактом лимона и освещающей мятой",75,/chemistry/23-soap-shampoos-gels/head&shouldersCitrusFresh.jpg,23,true,,,,,,
142,Шампунь Head & Shoulders Smooth & Silky 400мл.,"Шампунь отлично борется с перхотью и подходит для нормальных и сухих волос. Наилучший результат достигается благодаря комплексному использованию этого средства и бальзама одной серии.

Средство оказывает двойное воздействие: восстанавливает нормальный баланс кожи головы, активно устраняя перхоть, и ухаживает за волосами, делая их гладкими и послушными. Формула ActiZink, богатая витамином Е, способствует восстановлению кожного покрова и помогает избавится от грибка, провоцирующего появление перхоти.

Усовершенствованная формула позволяет использовать Шампунь 2в1 против перхоти ""Гладкие и шелковистые"" каждый день. Отличный очищающий и увлажняющий эффект сохраняется надолго!

Вам обязательно понравится легкая, пенящаяся структура средства, которая хорошо распределяется на волосах. Шампунь имеет нежный аромат.

Способ применения: Нанесите необходимое количество шампуня на влажные волосы, вспеньте, помассируйте в течение нескольких минут, после чего тщательно смойте водой

Время применения: универсальное
Тип волос: все типы, сухие",null,/chemistry/23-soap-shampoos-gels/head&shouldersPINK.jpg,23,true,,,,,,
143,"Шампунь Herbal Essences Golden Moringa Oil, 250мл.","Herbal Essences Golden Moringa Oil Shampoo - это уникальный шампунь, который не только бережно и тщательно очистит ваши роскошные волосы от любых загрязнений, но и позволит вам делать идеально аккуратные прически.
Средство от Herbal Essences эффективно выравнивает волосы и предотвращает образование волн и завитков до двух дней. Этот уникальный шампунь придает волосам неповторимое сияние.
Предлагаемый продукт прекрасно подойдет для любого типа женских волос. Он оказывает мягкое действие, не вызывает аллергии.",45,/chemistry/23-soap-shampoos-gels/HerbalEssencesGOLDENESMORINGAOL.jpg,23,true,,,,,,
144,"Жидкое мыло Dove Beauty Cream Bar, 5.65л. (Венгрия)
","Для любой современной женщины гигиена играет особую роль в жизни. Множество микробов и бактерий, которые подстерегают нас каждый день, могут не только неблагоприятно сказаться на здоровье, но и вызывать преждевременное старение дермы. Именно поэтому всемирно известная компания Dove разработала новый продукт для ухода за нежной женской кожей. Представляем вашему вниманию жидкое крем-мыло «Красота и уход», которое станет для вас средством №1. Оно не только с легкостью очистит ваши ручки от загрязнения, но и бережно позаботиться о дерме. Благодаря нежной и приятной консистенции мыло легко распределяется и увлажняет. Продукт восстанавливает оптимальный водный баланс кожного покрова, делая дерму более мягкой и шелковистой. Уже после первого применения, вы ощутите, что ваши руки стали более нежными и гладкими. Активные компоненты, которые входят в состав продукта, защитят вашу кожу в течение дня. Подарите себе чувство свежести и легкости вместе с прекрасным средством торговой марки Dove. Способ применения: нанести необходимое количество мыла на руки. Смыть водой
",165,/chemistry/21-conditioners/doveCreamBar.jpg,21,true,,,,,,
145,Ополаскиватель-кондиционер Coccolino 5л.,"Концентрированный кондиционер для белья Coccolino 5 литров, с нежным, приятным ароматом придает белью свежесть и мягкость, дольше сохраняет ткань новой, облегчает глажку, обладает антистатическим эффектом. Используется как при ручной стирке, так и в стиральных машинах любого типа.",165,/chemistry/21-conditioners/coccolinoBlue.jpg,21,true,,,,,,
146,"Ополаскиватель Coccolino Sensitive, 925мл. (37 стирки) (Германия)","Встречайте концентрированный гипоалергенный ополаскиватель-кондиционер для белья Coccolino Sensitive в новом дизайне. Он отлично подойдет для стирки детских вещей, а также для людей с чувствительной кожей, склонной к аллергии. Ополаскиватель имеет нежный, мягкий и ненавязчивый аромат, что особенно понравится тем, кто не любит резкие и насыщенные отдушки. Подходит для использования в стиральных машинах-автоматах, а также для полоскания белья после ручной стирки.",80,/chemistry/21-conditioners/coccolinoSensitiye37.jpg,21,true,,,,,,
147,"Ополаскиватель Coccolino Ария весны, 2л. (22 стирки) (Германия) ","Ополаскиватель для белья для всех видов тканей, эффективно смягчает волокна ткани, защищает их от повреждений, сохраняет воздухопроницаемость белья. Без фосфатов и формальдегидов. Рассчитаны на 22 стирки. Имеет приятный аромат весенней свежести.",135,/chemistry/21-conditioners/coccolinoProva22.jpg,21,true,,,,,,
148,Ополаскиватель Silan Fresh Control Прохладная свежесть 1.45л. (58 стирок),"Устойчивый дым от сигарет, неприятный затхлый запах, химический аромат порошка — забудьте об этих проблемах с Silan Fresh control. Этот кондиционер превратит вашу одежду в воплощение свежести, от которого веет приятной прохладой. Более того, он сохранит это чувство на длинные 140 дней, поэтому после долгой зимы вы достанете летнюю футболку и приятно удивитесь ее свежему аромату. Продукт прекрасно работает с различными типами тканей и сочетается со стиральными средствами любого вида.",140,/chemistry/21-conditioners/silanCoolFresh.jpg,21,true,,,,,,
149,Ополаскиватель Silan Dreamy Lotus Сказочный лотос 1.45л. (58 стирок),"Встречайте Сказочный лотос от известного бренда Silan серии Ароматерапия! С кондиционером для белья Dreamy Lotus вы будете наслаждаться после каждой стирки мягкостью вещей и удивительным ароматом.

В составе средства содержатся расслабляющее эфирное масло и уникальные двойные парфюмированные капсулы, которые активируют освежающий аромат при каждом движении. Обеспечивая смягчающее и антистатическое действие, кондиционер дарит вашим вещам роскошный запах и надолго сохраняет его. После использования продукта белье быстрее высыхает, а также лучше гладится.

При условии соблюдения рекомендованной производителем дозировки, аромат Silan Dreamy Lotus продержится в течение 140 дней во время хранения белья в шкафу.",140,/chemistry/21-conditioners/silanDreamyLotus.jpg,21,true,,,,,,
150,Ополаскиватель Silan Sensual Rose Чувственная роза 1.45л. (58 стирок),"Превратите обычную процедуру стирки на успокаивающую ароматерапию с кондиционером Silan. После его использования ваша одежду покроется богатыми ароматами розы благодаря натуральному эфирному маслу. Эффективные компоненты превратят любую ткань на мягкий бархат, который приятно окутывает тело.
Особенность продукта заключается в специальных двойных капсулах с парфюмированными частицами. Они удерживают аромат внутри и постепенно раскрывают его, сохраняя эффект свежевыстиранной одежды до 140 дней. Благодаря натуральному эфирному маслу розы в составе кондиционера запах отличается особой глубиной и многогранностью. Кроме этого, ваши вещи станут мягкими на ощупь, будут легко гладится и не будут электризоваться при ношении.",140,/chemistry/21-conditioners/silanSensualRose.jpg,21,true,,,,,,
151,Ополаскователь-кондиционер Lenor April Frisch (Германия),"Информация о продукте:
• Ваш любимый аромат Lenor теперь как духи для стирки.

• Сильный свежий аромат - белье после стирки

• Аромат весенних цветов с нотами натуральных пачули и белого кедра.

• В зависимости от желаемого аромата, немного или много

• Перед каждой стиркой кладите ароматный жемчуг в пустой барабан.

• Идеально подходит для спортивной одежды и шерсти, потому что, в отличие от смягчителей ткани, не содержит смягчающих веществ.",150,/chemistry/21-conditioners/lenorWascheparfum.jpg,21,true,,,,,,
152,"Пятновыводитель Vanish для цветных тканей, 100г. (Латвия)","Vanish - это широко известный бренд, который производит одни из самых эффективных средств для удаления пятен любой сложности. Благодаря его продукции, вещи с самыми сложными загрязнениями теперь можно отстирать без особого труда.
Жидкий пятновыводитель Vanish Oxi Action удаляет такие загрязнения и пятна, с которыми не могут справиться обычные стиральные порошки. Такое средство подходит для любых белых и цветных тканей. Оно не содержит хлор, поэтому даже самые деликатные ткани не пострадают от его действия. Vanish Oxi Action отлично сохраняет яркость тканей.
Пятновыводитель содержит кислородосодержащий отбеливатель, он является очень эффективным даже при низких температурах.

Отбеливатель на основе кислорода, неионогенные и анионные ПАВ, фосфонаты, ароматизатор, циннамаль, цитронеллол.

При наличии мерной крышки наполните ее Vanish, и положите ее в стиральную машину вместе с бельем.",20,/chemistry/21-conditioners/vanishOxiAction.jpg,21,true,,,,,,
153,"Памперсы Dada Extra Soft 3 midi, (60шт.)","Dada Extra soft 3 MIDI – это подгузники для малышей, вес которых составляет от 4 до 9 кг. Применение при производстве специальных материалов и инновационных технологий позволило достичь невероятной легкости и тонкости изделий. То, что так хочется мамам, а именно максимальная реакция на движения ребенка, и есть характерной чертой данной модели. Подгузник идеально подгоняется по телу, тем самым исключая протекания и, вместе с тем, не мешая подвижности ребенка.

Преимущества:

– широкие, хорошо фиксирующие липучки (облегчают одевание/снятие памперса и хорошо удерживают его на теле во время применения);

– анатомическая центральная вставка с высокой абсорбцией и максимальной подгонкой;

– наличие антибактериального экстракта алоэ в участке на задней части;

– бортики-рюши между ножками, защищающие от протеканий;

– мягкое эфирное покрытие, благотворно воздействующее на кожу ребенка;

– яркий рисунок для хорошего настроения.",null,/chemistry/24-diapers/dada60.jpg,24,true,,,,,,
154,"Памперсы Dada Extra Care 2 mini, (3-6кг), (64шт.) ","Польские подгузники Dada Extra Care обеспечат надежную защиту от протеканий и уберегут кожу младенца от появления опрелостей и раздражения, за счет дышащего внешнего слоя. Абсорбирующий слой состоит из натурального, обработанного хлопка. Благодаря его равномерному распределению внутри подгузника, он не собирается в комки после впитывания жидкости, и не доставляет дискомфорт младенцу. Эластичный поясок на спинке не впивается в нежную кожу так же, как и резинки вокруг ножек, которые препятствуют протеканиям. Во внутреннем слое подгузника также одержится пропитка из натурального экстракта алоэ вера, обеспечивающая антимикробный и смягчающий эффект",null,/chemistry/24-diapers/dada64.jpg,24,true,,,,,,
